symbol,isin,active,mainboard,series,instrument_type,surveillance,trade_to_trade,suspended,reference_as_of,source
GRAUWEIL,INE266D01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRAVISSHO,INE214F01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRAVITA,INE024L01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GREAVESCOT,INE224A01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GREENLAM,INE544R01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GREENPANEL,INE08ZM01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GREENPLY,INE461C01038,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GREENPOWER,INE999K01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRINDWELL,INE536A01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRINFRA,INE201P01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRMOVER,INE192H01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GROBTEA,INE646C01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GROWW,INE0HOQ01053,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRPLTD,INE137I01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRSE,INE382Z01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GRWRHITECH,INE291A01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GSFC,INE026A01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GSLSU,INE0JSX01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GSPCROP,INE713R01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GSS,INE871H01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GTL,INE043A01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GTLINFRA,INE221H01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GTPL,INE869I01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GUFICBIO,INE742B01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GUJALKALI,INE186A01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GUJAPOLLO,INE826C01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GUJENERGY,INE844O01030,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GUJRAFFIA,INE610B01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GUJTHEM,INE942C01045,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GULFOILLUB,INE635Q01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GULPOLY,INE255D01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GVPIL,INE878A01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GVPTECH,INE382T01030,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GVT&D,INE200A01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
GYFTR,INE724A01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAL,INE066F01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HALDER,INE115S01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HALEOSLABS,INE320X01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAMPTON,INE299D01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAPPSTMNDS,INE419U01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAPPYFORGE,INE330T01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HARDWYN,INE626Z01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HARIOMPIPE,INE00EV01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HARRMALAYA,INE544A01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HARSHA,INE0JUS01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HATHWAY,INE982F01036,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HATSUN,INE473B01035,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAVELLS,INE176B01034,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAVISHA,INE293B01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAWKINCOOK,INE979B01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HAZOOR,INE550F01049,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HBESD,INE640B01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HBLENGINE,INE292B01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HBPOR,INE638B01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HBSL,INE550B01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HCC,INE549A01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HCG,INE075I01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HCL-INSYS,INE236A01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HCLTECH,INE860A01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HDBFS,INE756I01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HDFCAMC,INE127D01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HDFCBANK,INE040A01034,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HDFCLIFE,INE795G01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEADSUP,INE759V01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEALTHX,INE019J01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HECPROJECT,INE558R01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEG,INE545A01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEIDELBERG,INE578A01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEMIPROP,INE0AJG01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HERANBA,INE694N01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HERITGFOOD,INE978A01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEROMOTOCO,INE158A01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HESTERBIO,INE782E01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEXATRADEX,INE750M01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HEXT,INE093A01041,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HFCL,INE548A01028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HGINFRA,INE926X01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HGM,INE596H01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HGS,INE170I01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HIKAL,INE475B01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HILINFRA,INE00RL01028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HIMATSEIDE,INE049A01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDADH,INE074C01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDALCO,INE038A01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDALUMI,INE227B01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDCOMPOS,INE310C01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDCON,INE642Y01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDCOPPER,INE531E01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDOILEXP,INE345A01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDPETRO,INE094A01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDUNILVR,INE030A01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDWAREAP,INE05AN01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HINDZINC,INE267A01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HIRECT,INE835D01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HISARMETAL,INE598C01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HITECH,INE106T01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HLEGLAS,INE461D01028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HLVLTD,INE102A01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HMAAGRO,INE0ECP01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HNDFDS,INE254N01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HOMEFIRST,INE481N01025,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HONASA,INE0J5401028,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HONAUT,INE671A01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HONDAPOWER,INE634A01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HPAL,INE0GSL01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HPIL,INE05X901010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HPL,INE495S01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HRYNSHP,INE400G01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HSCL,INE019C01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HTMEDIA,INE501G01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HUBTOWN,INE703H01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HUDCO,INE031A01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HUHTAMAKI,INE275B01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
HYUNDAI,INE0V6F01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IBULLSLTD,INE126M01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICDSLTD,INE613B01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICEMAKE,INE520Y01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICICIAMC,INE346A01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICICIBANK,INE090A01021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICICIGI,INE765G01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICICIPRULI,INE726G01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICIL,INE483B01026,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
ICRA,INE725G01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IDBI,INE008A01015,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IDEA,INE669E01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IDEAFORGE,INE349Y01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IDFCFIRSTB,INE092T01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IEX,INE022Q01020,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IFBAGRO,INE076C01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IFBIND,INE559A01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IFCI,INE039A01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IFGLEXPOR,INE133Y01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IGARASHI,INE188B01013,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IGCL,INE05J901018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IGIL,INE0Q9301021,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IGL,INE203G01027,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IGPL,INE204A01010,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IIFL,INE530B01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IIFLCAPS,INE489L01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IITL,INE886A01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IKIO,INE0LOJ01019,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IKS,INE115Q01022,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IMAGICAA,INE172N01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IMFA,INE919H01018,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
IMPAL,INE547E01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INA,INE0LGX01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INCREDIBLE,INE452L01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDBANK,INE841B01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDGN,INE065X01017,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDHOTEL,INE053A01029,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDIACEM,INE383A01012,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDIAGLYCO,INE560A01023,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDIAMART,INE933S01016,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDIANB,INE562A01011,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDIANCARD,INE061A01014,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDIANHUME,INE323C01030,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
INDIASHLTR,INE922K01024,True,True,EQ,EQUITY,,False,False,2026-08-21,https://nsearchives.nseindia.com/content/equities/EQUITY_L.csv
